datetime,latitude,longitude,heading,signalLevel,noiseLevel,frequency,channel,rxbitrate,txbitrate,txpower,channelWidth,connected,syncing
2026-02-11T17-54-04,44.566828,-123.27438683333334,0.0,None,None,None,None,None,None,None,None,False,False
2026-02-11T17-54-09,44.56682816666667,-123.27438750000002,0.0,-75,-92,2462,11,6.5,40.5,28.0,None,True,True
2026-02-11T17-54-14,44.56682383333334,-123.27430616666668,133.0,-66,-92,2462,11,27.0,54.0,28.0,None,True,True
2026-02-11T17-54-19,44.566821,-123.27422116666666,126.25,-73,-92,2462,11,6.5,162.0,28.0,None,True,True
2026-02-11T17-54-24,44.566821499999996,-123.27413466666667,124.6875,-75,-89,2462,11,30.0,108.0,28.0,None,True,True
2026-02-11T17-54-29,44.566818,-123.27404283333333,126.375,-80,-89,2462,11,6.5,81.0,28.0,None,True,True
2026-02-11T17-54-34,44.566818,-123.2739545,125.625,-86,-91,2462,11,6.5,2.0,28.0,None,True,True
2026-02-11T17-54-39,44.56681783333333,-123.27393883333335,125.5,-83,-90,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-54-44,44.56681783333333,-123.27393883333335,126.5625,-83,-90,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-54-49,44.56681783333333,-123.27393883333335,125.9375,-87,-91,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-54-54,44.56681783333333,-123.27393883333335,125.1875,-85,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-54-59,44.56681783333333,-123.27393883333335,126.25,-87,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-04,44.56681783333333,-123.27393883333335,125.1875,-88,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-09,44.56681783333333,-123.27393883333335,124.4375,-89,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-14,44.56681783333333,-123.27393883333335,124.4375,-87,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-19,44.56681783333333,-123.27393883333335,124.4375,-87,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-24,44.56681783333333,-123.27393883333335,124.4375,-87,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-29,44.56681783333333,-123.27393883333335,124.4375,-87,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-34,44.56681783333333,-123.27393883333335,124.4375,-87,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-39,44.56681783333333,-123.27393883333335,124.4375,-87,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-44,44.56681783333333,-123.27393883333335,124.4375,-87,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-49,44.56681783333333,-123.27393883333335,124.4375,-87,-92,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-54,44.56681783333333,-123.27393883333335,124.4375,-87,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-55-59,44.56681783333333,-123.27393883333335,124.4375,-87,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-56-04,44.56681783333333,-123.27393883333335,124.4375,-87,-93,2462,11,6.5,1.0,28.0,None,True,True
2026-02-11T17-56-09,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-14,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-19,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-24,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-29,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-34,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-39,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-44,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-49,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-54,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-56-59,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-57-04,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-57-09,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-57-14,44.56681783333333,-123.27393883333335,124.4375,-96,-96,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-57-19,44.56681783333333,-123.27393883333335,124.4375,-86,-92,2462,11,0.0,0.0,28.0,None,True,True
2026-02-11T17-57-24,44.56681783333333,-123.27393883333335,124.4375,-84,-92,2462,11,6.5,0.0,28.0,None,True,True
2026-02-11T17-57-29,44.56681783333333,-123.27393883333335,124.4375,-78,-91,2462,11,6.5,40.5,28.0,None,True,True
2026-02-11T17-57-34,44.56681783333333,-123.27393883333335,124.4375,-77,-90,2462,11,13.5,1.0,28.0,None,True,True
2026-02-11T17-57-39,44.56683666666666,-123.27435466666665,124.4375,-65,-89,2462,11,6.5,81.0,28.0,None,True,True
2026-02-11T17-57-44,44.56683666666666,-123.274368,-56.125,-72,-89,2462,11,6.5,54.0,28.0,None,True,True
